ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval+Stemming,TASK10,1566,0.11499,0.25,0.15753,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1567,0.05493,0.55556,0.09998,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1568,0.08266,0.45455,0.13988,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1569,0.07136,0.33333,0.11755,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1570,0.04876,0.42857,0.08756,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1571,0.11395,0.5,0.1856,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1572,0.10422,0.21609,0.14062,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1573,0.10422,0.39583,0.16499,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1574,0.05441,0.27778,0.091,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1575,0.04363,0.15686,0.06827,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1576,0.21973,0.22222,0.22097,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1577,0.05441,0.22222,0.08742,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1578,0.11604,0.33333,0.17215,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1579,0.11039,0.39216,0.17228,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1580,0.04363,0.20513,0.07196,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1581,0.08779,0.66667,0.15515,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1582,0.06571,0.28571,0.10685,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1583,0.08162,0.2381,0.12156,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1584,0.10987,0.31746,0.16324,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1585,0.0385,0.16667,0.06256,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1586,0.07136,0.17333,0.1011,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1587,0.03798,0.09964,0.055,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1588,0.10474,0.21839,0.14158,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1589,0.09804,0.27273,0.14424,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1590,0.09292,0.37778,0.14915,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1591,0.07597,0.42424,0.12886,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1592,0.0385,0.29167,0.06803,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1593,0.07701,0.17759,0.10743,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1594,0.01695,0.16667,0.03077,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1595,0.05493,0.17544,0.08367,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1596,0.06006,0.14103,0.08424,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1597,0.0113,0.09524,0.0202,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1598,0.23512,0.15981,0.19029,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1599,0.19096,0.37634,0.25336,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1600,0.08727,0.44444,0.14589,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1601,0.10422,0.30159,0.1549,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1602,0,0,0,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1603,0.10369,0.39583,0.16434,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1604,0.05545,0.22222,0.08876,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1605,0.01643,0.11111,0.02862,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1606,0.13194,0.47059,0.2061,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1607,0.10987,0.51282,0.18096,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1608,0.10369,0.39583,0.16434,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1609,0.08214,0.38462,0.13537,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1610,0.13194,0.24242,0.17088,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1611,0.08162,0.3125,0.12943,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1612,0.12064,0.29333,0.17097,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1613,0.06571,0.16667,0.09426,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1614,0.02208,0.11111,0.03684,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1615,0.07649,0.17491,0.10643,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1616,0.1422,0.32099,0.19709,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1617,0.18583,0.3908,0.25189,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1618,0.06623,0.30769,0.109,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1619,0.10474,0.52778,0.17479,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1620,0.04311,0.20513,0.07125,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1621,0.08727,0.44444,0.14589,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1622,0.11551,0.28,0.16355,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1623,0,0,0,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1624,0.10369,0.39583,0.16434,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1625,0.05545,0.22222,0.08876,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1626,0.13707,0.20833,0.16535,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1627,0.16019,0.15847,0.15933,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1628,0.04928,0.18382,0.07773,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1629,0.03181,0.15385,0.05272,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1630,0.01643,0.11111,0.02862,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1631,0.13194,0.47059,0.2061,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1632,0.10987,0.51282,0.18096,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1633,0.10369,0.39583,0.16434,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1634,0.08214,0.38462,0.13537,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1635,0.13194,0.24242,0.17088,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1636,0.05493,0.12346,0.07603,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1637,0.14785,0.15977,0.15358,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1638,0.11551,0.20866,0.14871,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1639,0.09857,0.125,0.11022,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1640,0.14628,0.3165,0.20009,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1641,0.08162,0.3125,0.12943,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1642,0.12064,0.29333,0.17097,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1643,0.06571,0.16667,0.09426,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1644,0.02208,0.11111,0.03684,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1645,0.07649,0.17491,0.10643,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1646,0.1422,0.32099,0.19709,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1647,0.12577,0.27053,0.17171,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1648,0.12064,0.40741,0.18616,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1649,0.03798,0.19444,0.06355,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1650,0.05441,0.15873,0.08104,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1651,0.03746,0.21212,0.06368,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1652,0.13707,0.4902,0.21424,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1653,0.20226,0.39785,0.26818,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1654,0.04363,0.33333,0.07717,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1655,0.15454,0.23932,0.18781,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1656,0.07136,0.33333,0.11755,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1657,0.06006,0.36667,0.10321,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1658,0.04876,0.3,0.08389,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1659,0.07649,0.38889,0.12783,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1660,0.02721,0.27778,0.04956,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1661,0.08318,0.29412,0.12969,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1662,0.13246,0.28571,0.18101,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1663,0.0498,0.14286,0.07386,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1664,0.10987,0.44444,0.17618,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1665,0.14837,0.22337,0.17831,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1666,0.09909,0.33333,0.15276,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1667,0.04363,0.26667,0.075,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1668,0.09857,0.26087,0.14307,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1669,0.03798,0.15556,0.06106,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1670,0.03798,0.19444,0.06355,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1671,0.04363,0.28519,0.07569,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1672,0.18018,0.10577,0.13329,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1673,0.08779,0.2963,0.13545,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1674,0.11551,0.38889,0.17812,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1675,0.15402,0.36923,0.21737,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1676,0.07084,0.28889,0.11378,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1677,0.03746,0.13725,0.05886,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1678,0.0611,0.44907,0.10757,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1679,0.09961,0.23795,0.14043,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1680,0.0385,0.33333,0.06904,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1681,0.01695,0.25,0.03175,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1682,0.08779,0.2963,0.13545,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1683,0.10934,0.44444,0.17551,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1684,0.05033,0.21429,0.08151,3
ROUGE-1+StopWordRemoval+Stemming,TASK10,1685,0.1807,0.34375,0.23688,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1686,0.20758,0.28631,0.24067,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1687,0.07475,0.35897,0.12373,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1688,0.11768,0.15631,0.13427,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1689,0.1702,0.21333,0.18934,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1690,0.03182,0.11765,0.05009,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1691,0.18636,0.24493,0.21167,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1692,0.04848,0.11744,0.06863,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1693,0.04798,0.1875,0.07641,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1694,0.00505,0.08333,0.00952,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1695,0.04242,0.38095,0.07635,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1696,0.12222,0.28042,0.17024,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1697,0.09798,0.28066,0.14525,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1698,0.11111,0.26923,0.1573,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1699,0.05303,0.29545,0.08992,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1700,0.13939,0.3,0.19034,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1701,0.06465,0.16,0.09209,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1702,0.14949,0.22019,0.17808,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1703,0.1702,0.28829,0.21404,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1704,0.00505,0.08333,0.00952,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1705,0.10657,0.24427,0.14839,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1706,0.14949,0.31111,0.20195,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1707,0.1697,0.20915,0.18737,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1708,0.00556,0.0303,0.00939,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1709,0.03636,0.14338,0.05801,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1710,0.05404,0.15152,0.07967,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1711,0.15505,0.21607,0.18055,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1712,0.05202,0.15152,0.07745,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1713,0.03232,0.25,0.05725,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1714,0.25101,0.14452,0.18343,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1715,0.09495,0.36765,0.15092,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1716,0.13333,0.22523,0.1675,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1717,0.05354,0.33333,0.09225,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1718,0.0904,0.26984,0.13543,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1719,0.07424,0.18667,0.10623,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1720,0.00505,0.08333,0.00952,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1721,0.1702,0.17486,0.1725,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1722,0.0904,0.28333,0.13707,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1723,0.10303,0.41389,0.16499,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1724,0.14798,0.18054,0.16265,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1725,0.10606,0.3655,0.16441,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1726,0.06818,0.16477,0.09645,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1727,0.08535,0.41026,0.14131,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1728,0.16111,0.15385,0.15739,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1729,0.09697,0.38889,0.15523,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1730,0.12323,0.45098,0.19357,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1731,0.03788,0.22424,0.06481,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1732,0.10707,0.18783,0.13639,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1733,0.18838,0.20711,0.1973,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1734,0.12929,0.16306,0.14422,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1735,0.2197,0.14695,0.17611,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1736,0.04293,0.38095,0.07716,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1737,0.15,0.19048,0.16783,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1738,0.18838,0.14255,0.16229,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1739,0.08586,0.3061,0.1341,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1740,0.03889,0.15556,0.06222,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1741,0.1399,0.2549,0.18065,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1742,0.02727,0.2381,0.04894,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1743,0.04394,0.42063,0.07957,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1744,0.08081,0.2,0.11511,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1745,0.14444,0.3007,0.19515,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1746,0.20303,0.23736,0.21886,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1747,0.13838,0.47173,0.21399,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1748,0.12323,0.19167,0.15001,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1749,0.21263,0.21253,0.21258,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1750,0.13384,0.5049,0.21159,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1751,0.02727,0.41667,0.05119,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1752,0.09747,0.25,0.14026,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1753,0.10758,0.31746,0.1607,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1754,0.15455,0.20567,0.17648,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1755,0.18232,0.23399,0.20495,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1756,0.09697,0.5,0.16244,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1757,0.0697,0.8,0.12822,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1758,0.08434,0.18883,0.1166,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1759,0.08636,0.63426,0.15203,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1760,0.16465,0.26496,0.20309,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1761,0.11313,0.38889,0.17527,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1762,0.1899,0.38673,0.25472,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1763,0.07677,0.51852,0.13374,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1764,0.12879,0.44444,0.19971,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1765,0.03131,0.13333,0.05072,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1766,0.04747,0.33333,0.08311,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1767,0.10152,0.51282,0.16948,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1768,0.02727,0.14646,0.04598,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1769,0.05253,0.30303,0.08953,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1770,0.12323,0.28395,0.17187,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1771,0.0904,0.42674,0.1492,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1772,0.05909,0.43981,0.10418,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1773,0.05354,0.14251,0.07783,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1774,0.11263,0.15377,0.13002,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1775,0.22273,0.18847,0.20417,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1776,0.02576,0.16667,0.04462,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1777,0.0702,0.43434,0.12087,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1778,0.06919,0.30952,0.1131,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1779,0.11818,0.2619,0.16287,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1780,0.10657,0.58333,0.18021,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1781,0.08586,0.63426,0.15124,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1782,0.06566,0.23611,0.10274,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1783,0.01616,0.15873,0.02934,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1784,0.12273,0.31944,0.17733,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1785,0.05253,0.18519,0.08184,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1786,0.21919,0.09762,0.13508,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1787,0.05859,0.14667,0.08373,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1788,0.1399,0.19944,0.16444,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1789,0.18081,0.2906,0.22292,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1790,0.10657,0.22989,0.14563,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1791,0.18636,0.19444,0.19032,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1792,0.27222,0.09802,0.14414,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1793,0.15202,0.21014,0.17642,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1794,0.07576,0.24561,0.1158,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1795,0.08434,0.27632,0.12924,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1796,0.02172,0.14815,0.03788,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1797,0.20152,0.2419,0.21987,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1798,0.06414,0.23529,0.1008,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1799,0.19242,0.19048,0.19145,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1800,0.04141,0.44444,0.07577,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1801,0.15505,0.22481,0.18352,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1802,0.14848,0.19988,0.17039,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1803,0.15404,0.26126,0.19381,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1804,0.06919,0.27083,0.11022,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1805,0.14444,0.16364,0.15344,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1806,0.16566,0.08508,0.11242,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1807,0.16515,0.20098,0.18131,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1808,0.13838,0.26263,0.18126,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1809,0.14899,0.11901,0.13232,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1810,0.18636,0.12545,0.14996,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1811,0.02121,0.07407,0.03298,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1812,0.03687,0.06982,0.04825,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1813,0.10152,0.13067,0.11426,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1814,0.04747,0.1875,0.07577,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1815,0.04798,0.25,0.08051,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1816,0.1298,0.4386,0.20031,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1817,0.17071,0.19394,0.18158,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1818,0.0803,0.17857,0.11079,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1819,0.04848,0.21429,0.07908,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1820,0.05354,0.19063,0.08359,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1821,0.21818,0.13754,0.16872,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1822,0.05859,0.22917,0.09332,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1823,0.19697,0.08673,0.12043,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1824,0.20303,0.07418,0.10865,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1825,0.04899,0.10714,0.06724,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1826,0.02121,0.11869,0.03599,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1827,0.04293,0.11594,0.06266,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1828,0.02172,0.11111,0.03633,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1829,0.06414,0.18182,0.09483,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1830,0.18788,0.10016,0.13066,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1831,0.02172,0.10256,0.03584,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1832,0.03232,0.22222,0.05644,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1833,0.03283,0.17424,0.05525,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1834,0.03788,0.14583,0.06014,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1835,0.1702,0.12789,0.14604,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1836,0.13889,0.14034,0.13961,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1837,0.11818,0.13567,0.12632,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1838,0.02172,0.11111,0.03633,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1839,0.0596,0.22059,0.09384,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1840,0.03182,0.2,0.0549,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1841,0.14343,0.15591,0.14941,3
ROUGE-1+StopWordRemoval+Stemming,TASK11,1842,0.03232,0.33333,0.05893,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1843,0.17943,0.28205,0.21933,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1844,0.16887,0.53333,0.25652,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1845,0.04416,0.14815,0.06804,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1846,0.05001,0.27273,0.08452,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1847,0.08124,0.45455,0.13784,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1848,0.02034,0.13333,0.0353,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1849,0.0881,0.33333,0.13937,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1850,0.07484,0.30952,0.12054,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1851,0.06899,0.36364,0.11598,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1852,0.0837,0.44192,0.14074,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1853,0.07158,0.18841,0.10374,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1854,0.05967,0.2619,0.09719,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1855,0.05484,0.37037,0.09553,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1856,0.07136,0.23587,0.10957,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1857,0.0645,0.23529,0.10124,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1858,0.11709,0.48889,0.18893,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1859,0.09531,0.21018,0.13114,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1860,0.12878,0.15239,0.1396,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1861,0.07988,0.33333,0.12888,3
ROUGE-1+StopWordRemoval+Stemming,TASK12,1862,0.05102,0.375,0.08982,3
