ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval+Stemming,TASK1,29,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,30,0.01067,0.05556,0.01791,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,31,0.0263,0.03019,0.02811,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,32,0.02135,0.09524,0.03487,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,33,0.03723,0.05556,0.04458,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,34,0.03176,0.13333,0.0513,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,35,0.01588,0.04762,0.02382,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,36,0.01588,0.05882,0.02501,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,37,0.02655,0.08333,0.04027,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,38,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,39,0.05336,0.07407,0.06204,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,40,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,41,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,42,0.00546,0.04167,0.00966,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,43,0.01588,0.06528,0.02555,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,44,0.02681,0.05376,0.03578,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,45,0.03151,0.05556,0.04021,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,46,0.03151,0.07143,0.04373,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,47,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,48,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,49,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,50,0.03671,0.10145,0.05392,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,51,0.04218,0.14035,0.06486,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,52,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,53,0.01588,0.0469,0.02373,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,54,0.01588,0.16667,0.029,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,55,0.01067,0.0303,0.01579,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,56,0.00521,0.04762,0.00939,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,57,0.01588,0.03846,0.02248,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,58,0.00546,0.02564,0.00901,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,59,0.02135,0.07018,0.03273,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,60,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,61,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,62,0.00521,0.02564,0.00866,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,63,0.0263,0.07937,0.03951,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,64,0.01588,0.14286,0.02858,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,65,0.00546,0.01754,0.00833,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,66,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,67,0.01588,0.0625,0.02533,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,68,0.01588,0.03704,0.02223,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,69,0.0263,0.05952,0.03648,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,70,0.02109,0.05556,0.03057,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,71,0.03697,0.11667,0.05615,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,72,0.0263,0.0395,0.03157,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,73,0.01042,0.04167,0.01667,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,74,0.03151,0.01562,0.02089,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,75,0.02135,0.07212,0.03294,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,76,0.0263,0.04762,0.03388,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,77,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,78,0.03697,0.0594,0.04558,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,79,0.01588,0.09091,0.02704,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,80,0.02109,0.07018,0.03243,3
ROUGE-2+StopWordRemoval+Stemming,TASK1,81,0.02655,0.10417,0.04232,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,82,0.05076,0.18519,0.07967,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,83,0.07616,0.10204,0.08722,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,84,0.00997,0.09524,0.01805,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,85,0.00901,0.05128,0.01533,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,86,0.00963,0.06667,0.01683,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,87,0.06034,0.05405,0.05702,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,88,0.0151,0.05882,0.02403,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,89,0.0392,0.10256,0.05672,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,90,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,91,0.00513,0.01333,0.00741,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,92,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,93,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,94,0.00546,0.04762,0.0098,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,95,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,96,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,97,0.0151,0.06667,0.02462,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,98,0.00997,0.11111,0.0183,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,99,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,100,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,101,0.0151,0.03704,0.02145,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,102,0.03048,0.07949,0.04407,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,103,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,104,0.01543,0.0625,0.02475,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,105,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,106,0.0045,0.04762,0.00823,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,107,0.0347,0.0614,0.04434,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,108,0.02473,0.06667,0.03608,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,109,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,110,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,111,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,112,0.00546,0.0303,0.00926,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,113,0.02473,0.05911,0.03487,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,114,0.00546,0.04167,0.00966,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,115,0.02473,0.07937,0.03771,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,116,0.0209,0.16667,0.03714,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,117,0.02473,0.05747,0.03458,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,118,0.00513,0.08333,0.00966,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,119,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,120,0.0151,0.02485,0.01878,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,121,0.0151,0.03949,0.02184,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,122,0.00546,0.0303,0.00926,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,123,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,124,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,125,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,126,0.03887,0.08569,0.05348,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,127,0.02923,0.0498,0.03684,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,128,0.02986,0.05531,0.03878,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,129,0.03374,0.08046,0.04754,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,130,0.02923,0.04878,0.03656,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,131,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,132,0.02923,0.06897,0.04106,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,133,0.02473,0.03704,0.02966,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,134,0.0392,0.10161,0.05658,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,135,0.0045,0.0303,0.00784,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,136,0.03436,0.04667,0.03958,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,137,0.01543,0.07692,0.02571,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,138,0.0151,0.06667,0.02462,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,139,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,140,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,141,0.0347,0.10606,0.05229,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,142,0.00997,0.04762,0.01649,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,143,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,144,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,145,0.0209,0.08472,0.03353,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,146,0.02923,0.03226,0.03067,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,147,0.02056,0.05444,0.02985,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,148,0.0151,0.0341,0.02093,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,149,0.0151,0.04783,0.02295,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,150,0.02056,0.05333,0.02968,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,151,0.04146,0.17778,0.06724,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,152,0.02603,0.10417,0.04165,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,153,0.02056,0.06667,0.03143,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,154,0.02473,0.07937,0.03771,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,155,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,156,0.00546,0.02778,0.00913,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,157,0.03019,0.04545,0.03629,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,158,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,159,0.02923,0.02516,0.02705,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,160,0.02923,0.07692,0.04237,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,161,0.00513,0.03333,0.00889,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,162,0.02923,0.04348,0.03496,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,163,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,164,0.02923,0.02844,0.02883,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,165,0.0151,0.05773,0.02394,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,166,0.00546,0.02222,0.00877,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,167,0.01543,0.06389,0.02486,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,168,0.01414,0.06667,0.02333,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,169,0.00546,0.01333,0.00775,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,170,0.0347,0.05303,0.04195,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,171,0.00963,0.02899,0.01446,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,172,0.02473,0.08772,0.03858,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,173,0.0196,0.13333,0.03418,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,174,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,175,0.03053,0.12917,0.04939,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,176,0.0151,0.04,0.02192,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,177,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,178,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,179,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,180,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,181,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,182,0.00513,0.03333,0.00889,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,183,0.00546,0.0303,0.00926,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,184,0.0151,0.02439,0.01865,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,185,0.03566,0.13725,0.05661,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,186,0.07616,0.10204,0.08722,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,187,0.00997,0.09524,0.01805,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,188,0.00901,0.05128,0.01533,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,189,0.00963,0.06667,0.01683,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,190,0.06034,0.05479,0.05743,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,191,0.0151,0.05882,0.02403,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,192,0.0392,0.10256,0.05672,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,193,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,194,0.00513,0.01389,0.00749,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,195,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,196,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,197,0.00546,0.04762,0.0098,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,198,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,199,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,200,0.0151,0.0625,0.02432,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,201,0.00997,0.11111,0.0183,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,202,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,203,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,204,0.0151,0.03704,0.02145,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,205,0.01538,0.07692,0.02564,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,206,0.0347,0.11667,0.05349,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,207,0.02507,0.09259,0.03945,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,208,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,209,0.00513,0.03704,0.00901,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,210,0.0045,0.03333,0.00794,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,211,0.04337,0.04762,0.0454,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,212,0.00963,0.06667,0.01683,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,213,0.01476,0.09091,0.0254,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,214,0.0045,0.03333,0.00794,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,215,0.05977,0.13793,0.0834,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,216,0.02056,0.10256,0.03426,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,217,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,218,0.02056,0.12121,0.03516,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,219,0.0347,0.06306,0.04477,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,220,0.02473,0.07864,0.03763,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,221,0.00963,0.05128,0.01622,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,222,0.02923,0.0327,0.03087,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,223,0.0151,0.05773,0.02394,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,224,0.0392,0.06312,0.04837,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,225,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,226,0.0347,0.03403,0.03436,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,227,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,228,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,229,0.02507,0.11905,0.04141,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,230,0.04016,0.08081,0.05366,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,231,0.0151,0.05,0.02319,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,232,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,233,0.0151,0.04348,0.02241,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,234,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,235,0.02923,0.02626,0.02767,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,236,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,237,0.0196,0.08889,0.03212,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,238,0.03374,0.04167,0.03729,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,239,0.03374,0.02138,0.02617,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,240,0.0151,0.05,0.02319,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,241,0.0151,0.04921,0.02311,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,242,0.02923,0.04152,0.03431,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,243,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,244,0.02473,0.05051,0.0332,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,245,0.03374,0.02501,0.02873,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,246,0.0151,0.04,0.02192,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,247,0.0151,0.1,0.02623,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,248,0.0151,0.11111,0.02658,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,249,0.03019,0.09524,0.04585,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,250,0.04433,0.10714,0.06271,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,251,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,252,0.0392,0.04483,0.04183,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,253,0.02923,0.03499,0.03185,3
ROUGE-2+StopWordRemoval+Stemming,TASK2,254,0.03374,0.02943,0.03144,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,255,0.03209,0.05714,0.0411,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,256,0.03773,0.11111,0.05633,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,257,0.0321,0.04255,0.03659,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,258,0.00538,0.02083,0.00855,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,259,0.02126,0.09524,0.03476,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,260,0.00538,0.04167,0.00952,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,261,0.01058,0.03922,0.01667,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,262,0.02143,0.08889,0.03453,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,263,0.02663,0.0641,0.03763,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,264,0.00521,0.01961,0.00823,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,265,0.01067,0.10317,0.01934,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,266,0.02672,0.02732,0.02702,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,267,0.02151,0.14815,0.03757,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,268,0.02126,0.04598,0.02907,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,269,0.02672,0.04167,0.03256,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,270,0.00538,0.0303,0.00913,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,271,0.00521,0.01852,0.00813,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,272,0.00521,0.00901,0.0066,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,273,0.01605,0.09091,0.02728,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,274,0.01605,0.04545,0.02372,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,275,0.01067,0.09524,0.01919,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,276,0.02143,0.09524,0.03498,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,277,0.01058,0.0303,0.01569,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,278,0.0216,0.01968,0.0206,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,279,0.01093,0.04762,0.01778,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,280,0.00521,0.01149,0.00717,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,281,0.00521,0.00855,0.00647,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,282,0.00521,0.00877,0.00654,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,283,0.01042,0.02469,0.01465,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,284,0.01588,0.02056,0.01792,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,285,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,286,0.00521,0.02083,0.00833,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,287,0.01605,0.02753,0.02028,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,288,0.00521,0.00926,0.00667,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,289,0.00521,0.02778,0.00877,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,290,0.00546,0.04762,0.0098,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,291,0.01588,0.02083,0.01802,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,292,0.03193,0.02555,0.02838,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,293,0.01605,0.06984,0.0261,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,294,0.01067,0.01609,0.01283,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,295,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,296,0.01605,0.25,0.03016,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,297,0.02126,0.02083,0.02104,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,298,0.0321,0.05,0.0391,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,299,0.00521,0.01235,0.00733,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,300,0.01067,0.05556,0.01791,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,301,0.02135,0.16667,0.03784,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,302,0.01605,0.0242,0.0193,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,303,0.01058,0.08333,0.01878,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,304,0,0,0,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,305,0.00521,0.00546,0.00533,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,306,0.00521,0.00694,0.00595,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,307,0.01067,0.00952,0.01007,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,308,0.00521,0.00546,0.00533,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,309,0.00521,0.01111,0.00709,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,310,0.00521,0.0068,0.0059,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,311,0.03765,0.05752,0.04551,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,312,0.01093,0.03509,0.01667,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,313,0.03739,0.0359,0.03663,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,314,0.02672,0.04231,0.03276,3
ROUGE-2+StopWordRemoval+Stemming,TASK3,315,0.02698,0.08772,0.04127,3
