ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval+Stemming,TASK1,32,0.01429,0.03846,0.02083,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,33,0.01429,0.03846,0.02083,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,34,0.13226,0.13419,0.13322,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,35,0.02235,0.1,0.03653,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,36,0.03664,0.04808,0.04158,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,37,0.00714,0.02273,0.01087,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,38,0.01521,0.05556,0.02388,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,39,0.00714,0.02632,0.01124,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,40,0.02235,0.16667,0.03941,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,41,0.00714,0.02273,0.01087,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,42,0.01521,0.11111,0.02675,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,43,0.03664,0.04735,0.04131,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,44,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,45,0.05369,0.18421,0.08314,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,46,0.01429,0.03448,0.0202,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,47,0.02327,0.18056,0.04123,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,48,0.02857,0.05882,0.03846,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,49,0.02143,0.03191,0.02564,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,50,0.00714,0.05,0.0125,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,51,0.02949,0.04878,0.03676,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,52,0.02143,0.04545,0.02913,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,53,0.00714,0.01471,0.00962,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,54,0.01429,0.03704,0.02062,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,55,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,56,0.02857,0.07407,0.04124,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,57,0.01429,0.03448,0.0202,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,58,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,59,0.02235,0.19643,0.04013,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,60,0.0447,0.2,0.07307,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,61,0.00806,0.04545,0.0137,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,62,0.03041,0.22222,0.05351,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,63,0.01521,0.04654,0.02292,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,64,0.02949,0.04424,0.03539,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,65,0.00806,0.025,0.0122,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,66,0.02235,0.04412,0.02967,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,67,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,68,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,69,0.01521,0.07692,0.02539,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,70,0.02143,0.0375,0.02727,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,71,0.05092,0.12069,0.07162,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,72,0.02235,0.15,0.0389,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,73,0.02143,0.11538,0.03614,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,74,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,75,0.02949,0.10526,0.04608,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,76,0.01521,0.14286,0.02749,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,77,0.00714,0.1,0.01333,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,78,0.03756,0.03239,0.03478,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,79,0.01429,0.07143,0.02381,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,80,0.04378,0.17831,0.0703,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,81,0.02143,0.01429,0.01714,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,82,0.02143,0.02174,0.02158,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,83,0.00714,0.03846,0.01205,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,84,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,85,0.05092,0.13462,0.07389,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,86,0.04747,0.17647,0.07481,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,87,0.01521,0.125,0.02712,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,88,0.03041,0.25,0.05423,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,89,0.03041,0.08514,0.04482,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,90,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,91,0.05276,0.09076,0.06673,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,92,0.02327,0.125,0.03924,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,93,0.02235,0.11859,0.03761,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,94,0.00806,0.0625,0.01429,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,95,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,96,0.04286,0.33333,0.07595,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,97,0.01521,0.0625,0.02446,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,98,0.01521,0.08333,0.02572,2
ROUGE-2+StopWordRemoval+Stemming,TASK1,99,0.03041,0.2,0.0528,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,100,0.01821,0.05,0.02669,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,101,0.00877,0.02,0.0122,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,102,0.02764,0.1,0.04331,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,103,0.01821,0.02273,0.02022,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,104,0.01754,0.02439,0.02041,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,105,0.01887,0.09091,0.03125,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,106,0.00877,0.00893,0.00885,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,107,0.01754,0.03571,0.02353,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,108,0.00877,0.04545,0.01471,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,109,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,110,0.03509,0.01515,0.02116,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,111,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,112,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,113,0.01754,0.07692,0.02857,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,114,0.00943,0.05,0.01587,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,115,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,116,0.00877,0.02,0.0122,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,117,0.00877,0.02632,0.01316,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,118,0.01821,0.02857,0.02224,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,119,0.01754,0.07143,0.02817,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,120,0.00877,0.01351,0.01064,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,121,0.00877,0.01852,0.0119,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,122,0.00877,0.03333,0.01389,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,123,0.01754,0.02857,0.02174,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,124,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,125,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,126,0.00877,0.01515,0.01111,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,127,0.01754,0.03448,0.02326,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,128,0.01754,0.07692,0.02857,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,129,0.00877,0.05556,0.01515,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,130,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,131,0.00877,0.025,0.01299,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,132,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,133,0.00877,0.01852,0.0119,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,134,0.01821,0.15476,0.03258,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,135,0.01821,0.09091,0.03034,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,136,0.02698,0.04054,0.0324,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,137,0.03575,0.02145,0.02681,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,138,0.03641,0.0702,0.04795,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,139,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,140,0.01821,0.0625,0.0282,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,141,0.00877,0.08333,0.01587,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,142,0.00877,0.00962,0.00917,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,143,0.00877,0.02083,0.01235,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,144,0.00877,0.00943,0.00909,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,145,0.00943,0.05556,0.01613,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,146,0.00943,0.02941,0.01429,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,147,0.00877,0.02632,0.01316,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,148,0.00943,0.02778,0.01408,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,149,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,150,0.00877,0.00862,0.0087,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,151,0.00877,0.03125,0.0137,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,152,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,153,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,154,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,155,0.01887,0.11111,0.03226,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,156,0.04651,0.1087,0.06514,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,157,0.00877,0.0051,0.00645,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,158,0.01821,0.02083,0.01943,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,159,0.00943,0.03571,0.01493,2
ROUGE-2+StopWordRemoval+Stemming,TASK2,160,0.02698,0.03571,0.03074,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,161,0.0413,0.09615,0.05778,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,162,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,163,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,164,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,165,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,166,0.03228,0.125,0.05131,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,167,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,168,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,169,0.00794,0.08333,0.01449,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,170,0.00847,0.02273,0.01235,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,171,0.03336,0.11765,0.05198,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,172,0.03175,0.02597,0.02857,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,173,0.00794,0.00394,0.00526,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,174,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,175,0.03282,0.1,0.04942,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,176,0.03336,0.14286,0.05409,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,177,0.00794,0.00769,0.00781,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,178,0.04076,0.03492,0.03761,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,179,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,180,0.03228,0.09091,0.04765,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,181,0.00794,0.03333,0.01282,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,182,0.00794,0.03571,0.01299,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,183,0.00794,0.04545,0.01351,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,184,0.00847,0.03333,0.01351,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,185,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,186,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,187,0.00794,0.08333,0.01449,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,188,0.04076,0.10417,0.05859,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,189,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,190,0.0487,0.16667,0.07537,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,191,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,192,0.00847,0.05556,0.01471,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,193,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,194,0.02381,0.075,0.03614,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,195,0.00847,0.03125,0.01333,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,196,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,197,0.10694,0.46429,0.17384,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,198,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,199,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,200,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,201,0.00847,0.1,0.01562,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,202,0.0487,0.33333,0.08498,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,203,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,204,0.00794,0.0082,0.00806,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,205,0.00794,0.02778,0.01235,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,206,0.01641,0.05409,0.02518,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,207,0.01587,0.02632,0.0198,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,208,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,209,0.03282,0.08333,0.0471,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,210,0.0487,0.15263,0.07383,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,211,0.09053,0.14103,0.11027,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,212,0.00794,0.0098,0.00877,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,213,0.01641,0.01587,0.01614,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,214,0.01695,0.02857,0.02128,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,215,0.01641,0.0137,0.01493,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,216,0.02435,0.15,0.04189,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,217,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,218,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,219,0.02435,0.03333,0.02814,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,220,0.04183,0.11364,0.06116,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,221,0.02435,0.04688,0.03205,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,222,0.00847,0.02632,0.01282,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,223,0.02381,0.03947,0.0297,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,224,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,225,0.06618,0.16,0.09363,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,226,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,227,0.01641,0.01482,0.01557,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,228,0.01695,0.16667,0.03077,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,229,0.01641,0.05263,0.02502,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,230,0.07358,0.225,0.1109,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,231,0.00847,0.0122,0.01,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,232,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,233,0.02435,0.01673,0.01983,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,234,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,235,0.02542,0.11538,0.04167,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,236,0.04022,0.08118,0.05379,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,237,0.00847,0.01562,0.01099,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,238,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,239,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,240,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,241,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,242,0.00794,0.02381,0.0119,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,243,0.03336,0.11765,0.05198,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,244,0.02489,0.01579,0.01932,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,245,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,246,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,247,0.00794,0.03125,0.01266,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,248,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,249,0.02381,0.07143,0.03571,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,250,0.01587,0.0303,0.02083,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,251,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,252,0.01641,0.25,0.0308,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,253,0.00794,0.02273,0.01176,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,254,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,255,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,256,0.02435,0.075,0.03676,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,257,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK3,258,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,259,0.01674,0.07418,0.02732,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,260,0.05022,0.075,0.06016,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,261,0.00781,0.07143,0.01408,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,262,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,263,0.02567,0.1,0.04085,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,264,0.03348,0.14286,0.05425,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,265,0.01674,0.07143,0.02712,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,266,0.00893,0.05556,0.01538,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,267,0.06027,0.1904,0.09156,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,268,0.03348,0.04,0.03645,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,269,0.00781,0.01724,0.01075,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,270,0.00893,0.07143,0.01587,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,271,0.00781,0.02778,0.0122,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,272,0.02455,0.07763,0.03731,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,273,0.04911,0.05455,0.05168,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,274,0.01562,0.05882,0.02469,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,275,0.01674,0.04762,0.02477,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,276,0.02455,0.06,0.03485,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,277,0.04241,0.16667,0.06762,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,278,0.04799,0.05882,0.05286,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,279,0.01674,0.1,0.02868,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,280,0.03348,0.125,0.05282,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,281,0.0558,0.15909,0.08263,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,282,0.02455,0.02866,0.02645,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,283,0.04129,0.06098,0.04924,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,284,0.01674,0.04,0.0236,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,285,0.04129,0.09259,0.05712,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,286,0.03237,0.02381,0.02744,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,287,0.01562,0.01587,0.01575,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,288,0.03237,0.04255,0.03677,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,289,0.04018,0.11364,0.05937,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,290,0.00893,0.05556,0.01538,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,291,0.01674,0.04545,0.02447,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,292,0.02455,0.06818,0.03611,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,293,0.02567,0.09375,0.0403,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,294,0.03237,0.05556,0.0409,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,295,0.04799,0.03939,0.04327,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,296,0.02455,0.03333,0.02828,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,297,0.00893,0.04167,0.01471,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,298,0.02567,0.25,0.04656,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,299,0.01674,0.07692,0.0275,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,300,0.05022,0.17157,0.0777,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,301,0.04911,0.125,0.07051,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,302,0.01674,0.09091,0.02828,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,303,0,0,0,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,304,0.02567,0.1875,0.04516,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,305,0.04129,0.13158,0.06286,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,306,0.03237,0.06061,0.0422,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,307,0.01562,0.03226,0.02105,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,308,0.01674,0.05263,0.0254,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,309,0.03348,0.09091,0.04894,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,310,0.02455,0.07895,0.03746,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,311,0.01674,0.05132,0.02525,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,312,0.01674,0.0625,0.02641,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,313,0.05915,0.12963,0.08123,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,314,0.04911,0.06,0.05401,2
ROUGE-2+StopWordRemoval+Stemming,TASK4,315,0.01674,0.05,0.02508,2
